mp-id;formula;structure_type;cations;valences;CNs;Connections depending on element, CN, and valence 
mp-19551;RbMo2(PO4)3;mp-19572;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Rb', 'Rb', 'Rb', 'Rb', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '10', '10', '10', '10', '6', '6', '6', '6', '6', '6', '6', '6'];{'P': {'val1:5': {'val2:5': {'CN1:4': {'CN2:4': {'no': 248, 'corner': 8, 'edge': 0, 'face': 0}}}, 'val2:1': {'CN1:4': {'CN2:10': {'no': 72, 'corner': 8, 'edge': 16, 'face': 0}}, 'CN1:10': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}, 'val2:4': {'CN1:4': {'CN2:6': {'no': 144, 'corner': 40, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:1': {'val2:5': {'CN1:4': {'CN2:10': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:10': {'CN2:4': {'no': 72, 'corner': 8, 'edge': 16, 'face': 0}}}}, 'val1:4': {'val2:5': {'CN1:4': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:4': {'no': 144, 'corner': 40, 'edge': 0, 'face': 0}}}}}, 'Rb': {'val1:5': {'val2:1': {'CN1:4': {'CN2:10': {'no': 72, 'corner': 8, 'edge': 16, 'face': 0}}, 'CN1:10': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:1': {'val2:5': {'CN1:4': {'CN2:10': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:10': {'CN2:4': {'no': 72, 'corner': 8, 'edge': 16, 'face': 0}}}, 'val2:1': {'CN1:10': {'CN2:10': {'no': 32, 'corner': 0, 'edge': 0, 'face': 0}}}, 'val2:4': {'CN1:10': {'CN2:6': {'no': 32, 'corner': 16, 'edge': 0, 'face': 8}}, 'CN1:6': {'CN2:10': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:1': {'CN1:10': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:10': {'no': 32, 'corner': 16, 'edge': 0, 'face': 8}}}}}, 'Mo': {'val1:5': {'val2:4': {'CN1:4': {'CN2:6': {'no': 144, 'corner': 40, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:5': {'CN1:4': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:4': {'no': 144, 'corner': 40, 'edge': 0, 'face': 0}}}, 'val2:1': {'CN1:10': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:10': {'no': 32, 'corner': 16, 'edge': 0, 'face': 8}}}, 'val2:4': {'CN1:6': {'CN2:6': {'no': 144, 'corner': 8, 'edge': 0, 'face': 0}}}}, 'val1:1': {'val2:4': {'CN1:10': {'CN2:6': {'no': 32, 'corner': 16, 'edge': 0, 'face': 8}}, 'CN1:6': {'CN2:10': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}}}
mp-557126;NaPr(Si3O7)2;mp-557126;['Na', 'Na', 'Na', 'Na', 'Pr', 'Pr', 'Pr', 'Pr', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {'val1:1': {'val2:1': {'CN1:8': {'CN2:8': {'no': 24, 'corner': 0, 'edge': 0, 'face': 0}}}, 'val2:3': {'CN1:8': {'CN2:8': {'no': 32, 'corner': 0, 'edge': 4, 'face': 0}}}, 'val2:4': {'CN1:8': {'CN2:4': {'no': 124, 'corner': 24, 'edge': 16, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:3': {'val2:1': {'CN1:8': {'CN2:8': {'no': 32, 'corner': 0, 'edge': 4, 'face': 0}}}}, 'val1:4': {'val2:1': {'CN1:8': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 124, 'corner': 24, 'edge': 16, 'face': 0}}}}}, 'Pr': {'val1:1': {'val2:3': {'CN1:8': {'CN2:8': {'no': 32, 'corner': 0, 'edge': 4, 'face': 0}}}}, 'val1:3': {'val2:1': {'CN1:8': {'CN2:8': {'no': 32, 'corner': 0, 'edge': 4, 'face': 0}}}, 'val2:3': {'CN1:8': {'CN2:8': {'no': 12, 'corner': 0, 'edge': 8, 'face': 0}}}, 'val2:4': {'CN1:8': {'CN2:4': {'no': 144, 'corner': 24, 'edge': 8, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:3': {'CN1:8': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 144, 'corner': 24, 'edge': 8, 'face': 0}}}}}, 'Si': {'val1:1': {'val2:4': {'CN1:8': {'CN2:4': {'no': 124, 'corner': 24, 'edge': 16, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:1': {'CN1:8': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 124, 'corner': 24, 'edge': 16, 'face': 0}}}, 'val2:3': {'CN1:8': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 144, 'corner': 24, 'edge': 8, 'face': 0}}}, 'val2:4': {'CN1:4': {'CN2:4': {'no': 960, 'corner': 80, 'edge': 0, 'face': 0}}}}, 'val1:3': {'val2:4': {'CN1:8': {'CN2:4': {'no': 144, 'corner': 24, 'edge': 8, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}}}
mp-560226;NaNd(Si3O7)2;mp-557126;['Na', 'Na', 'Na', 'Na', 'Nd', 'Nd', 'Nd', 'Nd', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {'val1:1': {'val2:1': {'CN1:8': {'CN2:8': {'no': 24, 'corner': 0, 'edge': 0, 'face': 0}}}, 'val2:3': {'CN1:8': {'CN2:8': {'no': 32, 'corner': 0, 'edge': 4, 'face': 0}}}, 'val2:4': {'CN1:8': {'CN2:4': {'no': 132, 'corner': 24, 'edge': 16, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:3': {'val2:1': {'CN1:8': {'CN2:8': {'no': 32, 'corner': 0, 'edge': 4, 'face': 0}}}}, 'val1:4': {'val2:1': {'CN1:8': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 132, 'corner': 24, 'edge': 16, 'face': 0}}}}}, 'Nd': {'val1:1': {'val2:3': {'CN1:8': {'CN2:8': {'no': 32, 'corner': 0, 'edge': 4, 'face': 0}}}}, 'val1:3': {'val2:1': {'CN1:8': {'CN2:8': {'no': 32, 'corner': 0, 'edge': 4, 'face': 0}}}, 'val2:3': {'CN1:8': {'CN2:8': {'no': 12, 'corner': 0, 'edge': 8, 'face': 0}}}, 'val2:4': {'CN1:8': {'CN2:4': {'no': 144, 'corner': 24, 'edge': 8, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:3': {'CN1:8': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 144, 'corner': 24, 'edge': 8, 'face': 0}}}}}, 'Si': {'val1:1': {'val2:4': {'CN1:8': {'CN2:4': {'no': 132, 'corner': 24, 'edge': 16, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:1': {'CN1:8': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 132, 'corner': 24, 'edge': 16, 'face': 0}}}, 'val2:3': {'CN1:8': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 144, 'corner': 24, 'edge': 8, 'face': 0}}}, 'val2:4': {'CN1:4': {'CN2:4': {'no': 960, 'corner': 80, 'edge': 0, 'face': 0}}}}, 'val1:3': {'val2:4': {'CN1:8': {'CN2:4': {'no': 144, 'corner': 24, 'edge': 8, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}}}
mp-561535;NaLuP2O7;mp-561535;['Na', 'Na', 'Na', 'Na', 'Lu', 'Lu', 'Lu', 'Lu', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5];['9', '9', '9', '9', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {'val1:1': {'val2:1': {'CN1:9': {'CN2:9': {'no': 24, 'corner': 8, 'edge': 0, 'face': 8}}}, 'val2:3': {'CN1:9': {'CN2:6': {'no': 36, 'corner': 4, 'edge': 4, 'face': 8}}, 'CN1:6': {'CN2:9': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}, 'val2:5': {'CN1:9': {'CN2:4': {'no': 76, 'corner': 20, 'edge': 8, 'face': 0}}, 'CN1:4': {'CN2:9': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:3': {'val2:1': {'CN1:9': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:9': {'no': 36, 'corner': 4, 'edge': 4, 'face': 8}}}}, 'val1:5': {'val2:1': {'CN1:9': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:9': {'no': 76, 'corner': 20, 'edge': 8, 'face': 0}}}}}, 'Lu': {'val1:1': {'val2:3': {'CN1:9': {'CN2:6': {'no': 36, 'corner': 4, 'edge': 4, 'face': 8}}, 'CN1:6': {'CN2:9': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:3': {'val2:1': {'CN1:9': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:9': {'no': 36, 'corner': 4, 'edge': 4, 'face': 8}}}, 'val2:3': {'CN1:6': {'CN2:6': {'no': 48, 'corner': 0, 'edge': 0, 'face': 0}}}, 'val2:5': {'CN1:6': {'CN2:4': {'no': 76, 'corner': 24, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:5': {'val2:3': {'CN1:6': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:6': {'no': 76, 'corner': 24, 'edge': 0, 'face': 0}}}}}, 'P': {'val1:1': {'val2:5': {'CN1:9': {'CN2:4': {'no': 76, 'corner': 20, 'edge': 8, 'face': 0}}, 'CN1:4': {'CN2:9': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:5': {'val2:1': {'CN1:9': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:9': {'no': 76, 'corner': 20, 'edge': 8, 'face': 0}}}, 'val2:3': {'CN1:6': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:6': {'no': 76, 'corner': 24, 'edge': 0, 'face': 0}}}, 'val2:5': {'CN1:4': {'CN2:4': {'no': 192, 'corner': 8, 'edge': 0, 'face': 0}}}}, 'val1:3': {'val2:5': {'CN1:6': {'CN2:4': {'no': 76, 'corner': 24, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}}}
mp-560074;NaYbP2O7;mp-561535;['Yb', 'Yb', 'Yb', 'Yb', 'Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[3, 3, 3, 3, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '9', '9', '9', '9', '4', '4', '4', '4', '4', '4', '4', '4'];{'Yb': {'val1:3': {'val2:3': {'CN1:6': {'CN2:6': {'no': 48, 'corner': 0, 'edge': 0, 'face': 0}}}, 'val2:1': {'CN1:6': {'CN2:9': {'no': 36, 'corner': 4, 'edge': 4, 'face': 8}}, 'CN1:9': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}, 'val2:5': {'CN1:6': {'CN2:4': {'no': 72, 'corner': 24, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:1': {'val2:3': {'CN1:6': {'CN2:9': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:9': {'CN2:6': {'no': 36, 'corner': 4, 'edge': 4, 'face': 8}}}}, 'val1:5': {'val2:3': {'CN1:6': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:6': {'no': 72, 'corner': 24, 'edge': 0, 'face': 0}}}}}, 'Na': {'val1:3': {'val2:1': {'CN1:6': {'CN2:9': {'no': 36, 'corner': 4, 'edge': 4, 'face': 8}}, 'CN1:9': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:1': {'val2:3': {'CN1:6': {'CN2:9': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:9': {'CN2:6': {'no': 36, 'corner': 4, 'edge': 4, 'face': 8}}}, 'val2:1': {'CN1:9': {'CN2:9': {'no': 16, 'corner': 8, 'edge': 0, 'face': 8}}}, 'val2:5': {'CN1:9': {'CN2:4': {'no': 64, 'corner': 20, 'edge': 8, 'face': 0}}, 'CN1:4': {'CN2:9': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:5': {'val2:1': {'CN1:9': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:9': {'no': 64, 'corner': 20, 'edge': 8, 'face': 0}}}}}, 'P': {'val1:3': {'val2:5': {'CN1:6': {'CN2:4': {'no': 72, 'corner': 24, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:5': {'val2:3': {'CN1:6': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:6': {'no': 72, 'corner': 24, 'edge': 0, 'face': 0}}}, 'val2:1': {'CN1:9': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:9': {'no': 64, 'corner': 20, 'edge': 8, 'face': 0}}}, 'val2:5': {'CN1:4': {'CN2:4': {'no': 192, 'corner': 8, 'edge': 0, 'face': 0}}}}, 'val1:1': {'val2:5': {'CN1:9': {'CN2:4': {'no': 64, 'corner': 20, 'edge': 8, 'face': 0}}, 'CN1:4': {'CN2:9': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}}}
mp-19705;SrV4O9;mp-19705;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'Sr', 'Sr'];[4, 4, 4, 4, 4, 4, 4, 4, 2, 2];['5', '5', '5', '5', '5', '5', '5', '5', '8', '8'];{'V': {'val1:4': {'val2:4': {'CN1:5': {'CN2:5': {'no': 336, 'corner': 24, 'edge': 24, 'face': 0}}}, 'val2:2': {'CN1:5': {'CN2:8': {'no': 56, 'corner': 16, 'edge': 8, 'face': 0}}, 'CN1:8': {'CN2:5': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:2': {'val2:4': {'CN1:5': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:8': {'CN2:5': {'no': 56, 'corner': 16, 'edge': 8, 'face': 0}}}}}, 'Sr': {'val1:4': {'val2:2': {'CN1:5': {'CN2:8': {'no': 56, 'corner': 16, 'edge': 8, 'face': 0}}, 'CN1:8': {'CN2:5': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:2': {'val2:4': {'CN1:5': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:8': {'CN2:5': {'no': 56, 'corner': 16, 'edge': 8, 'face': 0}}}, 'val2:2': {'CN1:8': {'CN2:8': {'no': 20, 'corner': 0, 'edge': 0, 'face': 0}}}}}}
mp-18866;CaV4O9;mp-19705;['Ca', 'Ca', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '3', '3', '3', '3', '3', '3', '3', '3'];{'Ca': {'val1:2': {'val2:2': {'CN1:8': {'CN2:8': {'no': 20, 'corner': 0, 'edge': 0, 'face': 0}}}, 'val2:4': {'CN1:8': {'CN2:3': {'no': 64, 'corner': 8, 'edge': 8, 'face': 0}}, 'CN1:3': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:2': {'CN1:8': {'CN2:3': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:3': {'CN2:8': {'no': 64, 'corner': 8, 'edge': 8, 'face': 0}}}}}, 'V': {'val1:2': {'val2:4': {'CN1:8': {'CN2:3': {'no': 64, 'corner': 8, 'edge': 8, 'face': 0}}, 'CN1:3': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:2': {'CN1:8': {'CN2:3': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:3': {'CN2:8': {'no': 64, 'corner': 8, 'edge': 8, 'face': 0}}}, 'val2:4': {'CN1:3': {'CN2:3': {'no': 368, 'corner': 16, 'edge': 0, 'face': 0}}}}}}
mp-30962;K4Ge9O20;mp-30962;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['7', '7', '7', '7', '7', '7', '7', '7', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4'];{'K': {'val1:1': {'val2:1': {'CN1:7': {'CN2:7': {'no': 104, 'corner': 32, 'edge': 0, 'face': 0}}}, 'val2:4': {'CN1:7': {'CN2:4': {'no': 112, 'corner': 40, 'edge': 8, 'face': 0}, 'CN2:6': {'no': 120, 'corner': 24, 'edge': 8, 'face': 8}}, 'CN1:4': {'CN2:7': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:7': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:1': {'CN1:7': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}, 'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:7': {'no': 112, 'corner': 40, 'edge': 8, 'face': 0}}, 'CN1:6': {'CN2:7': {'no': 120, 'corner': 24, 'edge': 8, 'face': 8}}}}}, 'Ge': {'val1:1': {'val2:4': {'CN1:7': {'CN2:4': {'no': 112, 'corner': 40, 'edge': 8, 'face': 0}, 'CN2:6': {'no': 120, 'corner': 24, 'edge': 8, 'face': 8}}, 'CN1:4': {'CN2:7': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:7': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:1': {'CN1:7': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}, 'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:7': {'no': 112, 'corner': 40, 'edge': 8, 'face': 0}}, 'CN1:6': {'CN2:7': {'no': 120, 'corner': 24, 'edge': 8, 'face': 8}}}, 'val2:4': {'CN1:4': {'CN2:4': {'no': 180, 'corner': 16, 'edge': 0, 'face': 0}, 'CN2:6': {'no': 272, 'corner': 48, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:4': {'no': 272, 'corner': 48, 'edge': 0, 'face': 0}, 'CN2:6': {'no': 104, 'corner': 0, 'edge': 24, 'face': 0}}}}}}
mp-3153;Na4Ge9O20;mp-30962;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6'];{'Na': {'val1:1': {'val2:1': {'CN1:8': {'CN2:8': {'no': 128, 'corner': 16, 'edge': 16, 'face': 0}}}, 'val2:4': {'CN1:8': {'CN2:4': {'no': 152, 'corner': 40, 'edge': 16, 'face': 0}, 'CN2:6': {'no': 128, 'corner': 24, 'edge': 8, 'face': 8}}, 'CN1:4': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:1': {'CN1:8': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}, 'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 152, 'corner': 40, 'edge': 16, 'face': 0}}, 'CN1:6': {'CN2:8': {'no': 128, 'corner': 24, 'edge': 8, 'face': 8}}}}}, 'Ge': {'val1:1': {'val2:4': {'CN1:8': {'CN2:4': {'no': 152, 'corner': 40, 'edge': 16, 'face': 0}, 'CN2:6': {'no': 128, 'corner': 24, 'edge': 8, 'face': 8}}, 'CN1:4': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:8': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:4': {'val2:1': {'CN1:8': {'CN2:4': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}, 'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:4': {'CN2:8': {'no': 152, 'corner': 40, 'edge': 16, 'face': 0}}, 'CN1:6': {'CN2:8': {'no': 128, 'corner': 24, 'edge': 8, 'face': 8}}}, 'val2:4': {'CN1:4': {'CN2:4': {'no': 236, 'corner': 16, 'edge': 0, 'face': 0}, 'CN2:6': {'no': 384, 'corner': 48, 'edge': 0, 'face': 0}}, 'CN1:6': {'CN2:4': {'no': 384, 'corner': 48, 'edge': 0, 'face': 0}, 'CN2:6': {'no': 104, 'corner': 0, 'edge': 24, 'face': 0}}}}}}
mp-558608;Nb2PbO6;mp-558608;['Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Pb', 'Pb', 'Pb'];[5, 5, 5, 5, 5, 5, 2, 2, 2];['6', '6', '6', '6', '6', '6', '12', '12', '12'];{'Nb': {'val1:5': {'val2:5': {'CN1:6': {'CN2:6': {'no': 174, 'corner': 24, 'edge': 6, 'face': 0}}}, 'val2:2': {'CN1:6': {'CN2:12': {'no': 72, 'corner': 0, 'edge': 36, 'face': 0}}, 'CN1:12': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:2': {'val2:5': {'CN1:6': {'CN2:12': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:12': {'CN2:6': {'no': 72, 'corner': 0, 'edge': 36, 'face': 0}}}}}, 'Pb': {'val1:5': {'val2:2': {'CN1:6': {'CN2:12': {'no': 72, 'corner': 0, 'edge': 36, 'face': 0}}, 'CN1:12': {'CN2:6': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}}}, 'val1:2': {'val2:5': {'CN1:6': {'CN2:12': {'no': 0, 'corner': 0, 'edge': 0, 'face': 0}}, 'CN1:12': {'CN2:6': {'no': 72, 'corner': 0, 'edge': 36, 'face': 0}}}, 'val2:2': {'CN1:12': {'CN2:12': {'no': 38, 'corner': 12, 'edge': 6, 'face': 6}}}}}}
