mp-id;formula;cations;valences;CNs 
mp-581956;Na10U8W5O44;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['7', '5', '8', '7', '8', '7', '8', '5', '8', '8', '8', '5', '7', '8', '8', '8', '5', '8', '8', '8', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '6', '6', '6', '6', '6', '6', '6', '4', '6', '4']
mp-622640;V3O7;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[5, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 4, 4, 5, 4, 5];['3', '3', '6', '3', '3', '3', '6', '6', '6', '3', '6', '3', '3', '6', '6', '6', '6', '6']
mp-579370;Bi7Mo2(AsO8)3;['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '9', '9', '8', '8', '8', '8', '8', '9', '9', '8', '9', '9', '8', '8', '8', '8', '8', '9', '8', '9', '8', '8', '8', '8', '8', '8', '4', '6', '6', '6', '4', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-557472;K2Be2(SiO3)3;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['5', '4', '5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-19140;K3MnO4;['K', 'K', 'K', 'Mn'];[1, 1, 1, 5];['4', '4', '8', '4']
mp-558751;Ca(BiO2)2;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['7', '7', '7', '7', '7', '7', '7', '7', '4', '4', '4', '5', '5', '5', '4', '4', '4', '5', '5', '4', '5', '4', '5', '5']
mp-557311;Sr2GeO4;['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['11', '11', '8', '7', '8', '8', '7', '8', '8', '8', '11', '7', '11', '8', '8', '7', '4', '4', '4', '4', '4', '4', '4', '4']
mp-559099;K3Cu(NO3)5;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Cu', 'Cu', 'Cu', 'Cu', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['11', '10', '11', '10', '9', '10', '9', '9', '11', '11', '10', '9', '4', '4', '4', '4', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']
mp-5832;Li2Ge7O15;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6']
mp-555099;Na3Eu(CO3)3;['Eu', 'Eu', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'C', 'C', 'C', 'C', 'C', 'C'];[3, 3, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4];['8', '8', '7', '8', '2', '7', '8', '2', '3', '3', '3', '3', '3', '3']
mp-704436;Mo3P5Pb3O23;['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb'];[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '9', '7', '7', '9', '9', '7', '9', '7', '9', '9', '9', '9']
mp-704946;Fe2P4Pb3O16;['Fe', 'Fe', 'Fe', 'Fe', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb'];[3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '4', '8']
mp-28290;CdTeO3;['Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te'];[2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '7', '7', '7', '7', '3', '3', '3', '3', '5', '5', '5', '5']
mp-558276;K2Er(NO3)5;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Er', 'Er', 'Er', 'Er', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N'];[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['9', '10', '9', '10', '9', '10', '10', '9', '10', '10', '10', '10', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']
mp-556423;Na2Si2O5;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '5', '5', '5', '7', '5', '6', '5', '5', '5', '6', '7', '6', '7', '5', '7', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-558015;K2Cr2O7;['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K'];[6, 6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1];['4', '4', '4', '4', '4', '4', '4', '4', '9', '9', '10', '10', '9', '9', '9', '9']
mp-559052;LiNb3(Bi2O7)2;['Li', 'Li', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi'];[1, 1, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6', '6', '6', '8', '7', '7', '8', '7', '8', '7', '8']
mp-15761;Ba4Ti12O27;['Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '5', '5', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '12', '12', '12', '12', '12', '12', '12', '12']
mp-556729;Ba6Ti17O40;['Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['4', '10', '12', '4', '4', '10', '12', '12', '4', '10', '12', '10', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6']
mp-704109;SrFe3P3O13;['Sr', 'Sr', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5];['10', '10', '5', '6', '5', '6', '6', '6', '4', '4', '4', '4', '4', '4']
mp-27234;Cu(IO3)2;['Cu', 'Cu', 'I', 'I', 'I', 'I'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '3', '3']
mp-30123;Hg2SeO5;['Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg'];[6, 6, 6, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '3', '3', '3', '3', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']
mp-27622;Na2PbO2;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2];['3', '3', '3', '3', '3', '3', '3', '3', '6', '6', '6', '6', '6', '6', '6', '6', '3', '3', '3', '3', '3', '3', '3', '3']
mp-565326;KFeAs2O7;['K', 'K', 'K', 'K', 'Fe', 'Fe', 'Fe', 'Fe', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As'];[1, 1, 1, 1, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5];['12', '9', '12', '9', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-558548;Na3B6NO13;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'N', 'N', 'N', 'N'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5];['8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '3', '3', '3', '3', '4', '4', '3', '4', '4', '4', '4', '3', '4', '3', '3', '3', '4', '4', '3', '3', '3', '4', '4', '4', '3', '3', '3', '3']
mp-19529;W18O49;['W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W'];[6, 6, 5, 5, 5, 5, 5, 5, 6, 6, 5, 5, 5, 5, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '7', '7', '6', '6', '6', '6', '6', '6', '6', '6']
mp-565967;KFePO4;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['2', '6', '2', '2', '2', '6', '6', '6', '5', '5', '4', '5', '4', '4', '4', '5', '4', '4', '4', '4', '4', '4', '4', '4']
mp-541789;CsGd(CO3)2;['Gd', 'Gd', 'Gd', 'Gd', 'Cs', 'Cs', 'Cs', 'Cs', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];[3, 3, 3, 3, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4];['9', '9', '8', '8', '8', '8', '8', '8', '3', '3', '3', '3', '3', '3', '3', '3']
mp-510266;Fe2Te4O11;['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te'];[3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '6', '6', '4', '5', '5', '5', '5', '4', '4', '4', '9', '9', '9', '9', '8', '8', '8', '8']
mp-29455;Ga4GeO8;['Ga', 'Ga', 'Ga', 'Ga', 'Ge'];[3, 3, 3, 3, 4];['4', '4', '6', '6', '6']
mp-559964;Ti6O11;['Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti'];[4, 4, 4, 4, 3, 3, 3, 4, 4, 3, 4, 4];['5', '6', '6', '6', '5', '5', '5', '5', '6', '5', '6', '6']
mp-561440;Fe2Se2O7;['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']
mp-554481;Ba2Sb4P2O17;['Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['8', '10', '10', '8', '10', '10', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-3193;Na2Si2O5;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4];['5', '5', '5', '5', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-13758;Nd4Re2O11;['Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '8', '8', '8', '8', '8', '8', '10', '10', '10', '10', '10', '10', '10', '10', '6', '6', '6', '6', '6', '6', '6', '6']
mp-560550;BaBi2(B2O5)2;['Ba', 'Ba', 'Ba', 'Ba', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B'];[2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['12', '12', '12', '12', '5', '4', '5', '4', '5', '4', '4', '5', '4', '4', '4', '4', '3', '4', '4', '4', '4', '4', '4', '4', '3', '3', '3', '4']
mp-555131;CsCO2;['Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3];['8', '8', '8', '10', '10', '8', '10', '10', '3', '3', '3', '3', '3', '3', '3', '3']
mp-649524;K3Fe2(PO4)3;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['10', '8', '4', '10', '8', '12', '4', '8', '10', '10', '12', '8', '5', '5', '5', '6', '6', '6', '5', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-558910;Li2U3(PO5)4;['Li', 'Li', 'U', 'U', 'U', 'P', 'P', 'P', 'P'];[1, 1, 6, 6, 6, 5, 5, 5, 5];['5', '5', '7', '7', '6', '4', '4', '4', '4']
mp-565353;V2Zn3TeO10;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Te', 'Te', 'Te', 'Te'];[5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '6', '5', '6', '5', '6', '5', '5', '5', '5', '5', '5', '6', '4', '4', '4', '4']
mp-683600;K3Cr4PO16;['K', 'K', 'K', 'K', 'K', 'K', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'P', 'P'];[1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5];['10', '10', '9', '9', '11', '11', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-6796;Ca5Si2CO11;['C', 'C', 'C', 'C', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['3', '3', '3', '3', '4', '4', '4', '4', '4', '4', '4', '4', '6', '3', '3', '3', '6', '6', '3', '6', '8', '8', '8', '8', '10', '10', '10', '10', '10', '10', '10', '10']
mp-554778;NaY(SiO3)2;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-559968;Na2NbAsO6;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Nb', 'Nb', 'Nb', 'Nb', 'As', 'As', 'As', 'As'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5];['3', '3', '3', '8', '3', '6', '8', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-565449;Ba2YFe3O8;['Ba', 'Ba', 'Y', 'Fe', 'Fe', 'Fe'];[2, 2, 3, 3, 3, 3];['12', '12', '8', '5', '6', '5']
mp-27453;Li7SbO6;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Sb'];[1, 1, 1, 1, 1, 1, 1, 5];['6', '5', '5', '5', '4', '4', '4', '6']
mp-683863;V3P4Pb2O17;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb'];[3, 4, 3, 3, 3, 3, 4, 3, 4, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2];['6', '5', '6', '6', '6', '6', '5', '6', '5', '5', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '9', '7', '7', '7', '9', '7', '9', '9']
mp-559184;Zn2Si3Pb4SO15;['Zn', 'Zn', 'Zn', 'Zn', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'S', 'S'];[2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 6, 6];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '11', '11', '8', '10', '8', '9', '9', '10', '4', '4']
mp-555764;BaNb10SiO19;['Ba', 'Ba', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Si', 'Si'];[2, 2, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 4, 4];['12', '12', '5', '6', '5', '5', '6', '5', '5', '6', '5', '5', '5', '6', '5', '6', '5', '5', '6', '6', '6', '5', '4', '4']
mp-566047;K2Mo(SO5)2;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Mo', 'Mo', 'Mo', 'Mo', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'];[1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['8', '9', '8', '8', '9', '9', '8', '9', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
