mp-id;formula;cations;valences;CNs;Connections of Cations with Valences 
mp-554917;LiSn2(PO4)3;['Li', 'Li', 'Sn', 'Sn', 'Sn', 'Sn', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5];['4', '4', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4'];{'Li': {1: {'no': 90, 'corner': 8, 'edge': 4, 'face': 0}}, 'Sn': {4: {'no': 174, 'corner': 28, 'edge': 2, 'face': 0}}, 'P': {5: {'no': 270, 'corner': 28, 'edge': 2, 'face': 0}}}
mp-28109;SbAsO3;['As', 'As', 'As', 'As', 'Sb', 'Sb', 'Sb', 'Sb'];[3, 3, 3, 3, 3, 3, 3, 3];['3', '3', '3', '3', '3', '3', '3', '3'];{'As': {3: {'no': 180, 'corner': 12, 'edge': 0, 'face': 0}}, 'Sb': {3: {'no': 188, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-6623;Rb2Cd2(SO4)3;['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd'];[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '3', '3', '9', '3', '9', '9', '9', '3', '6', '6', '6', '6', '6', '6', '6', '6'];{'S': {6: {'no': 552, 'corner': 72, 'edge': 12, 'face': 0}}, 'Rb': {1: {'no': 328, 'corner': 48, 'edge': 24, 'face': 0}}, 'Cd': {2: {'no': 328, 'corner': 72, 'edge': 12, 'face': 0}}}
mp-582882;Cu2P2PbO8;['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2];['5', '4', '4', '4', '4', '5', '4', '5', '4', '5', '5', '5', '4', '5', '4', '5', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '8', '8'];{'Cu': {2: {'no': 896, 'corner': 128, 'edge': 16, 'face': 0}}, 'P': {5: {'no': 920, 'corner': 104, 'edge': 16, 'face': 0}}, 'Pb': {2: {'no': 368, 'corner': 72, 'edge': 32, 'face': 0}}}
mp-27437;Zr(IO3)4;['Zr', 'Zr', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I'];[4, 4, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '4', '4', '4', '4', '4', '4', '4', '4'];{'Zr': {4: {'no': 60, 'corner': 16, 'edge': 0, 'face': 0}}, 'I': {5: {'no': 264, 'corner': 16, 'edge': 8, 'face': 0}}}
mp-667349;Sr3U11O36;['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U'];[2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['7', '7', '7', '7', '7', '7', '7', '6', '7', '7', '6', '6', '6', '7', '7', '7', '7', '7', '6', '6', '6', '7', '7', '6', '6', '6', '6', '6'];{'Sr': {2: {'no': 140, 'corner': 24, 'edge': 24, 'face': 0}}, 'U': {6: {'no': 536, 'corner': 120, 'edge': 56, 'face': 0}}}
mp-30143;U(IO4)2;['I', 'I', 'I', 'I', 'U', 'U'];[5, 5, 5, 5, 6, 6];['4', '4', '4', '4', '8', '8'];{'I': {5: {'no': 112, 'corner': 12, 'edge': 4, 'face': 0}}, 'U': {6: {'no': 56, 'corner': 4, 'edge': 8, 'face': 0}}}
mp-555089;SrLi4Ca(SiO4)2;['Sr', 'Sr', 'Sr', 'Sr', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Ca', 'Ca', 'Ca', 'Ca', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['3', '3', '3', '3', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Sr': {2: {'no': 348, 'corner': 44, 'edge': 0, 'face': 0}}, 'Li': {1: {'no': 1424, 'corner': 168, 'edge': 16, 'face': 0}}, 'Ca': {2: {'no': 368, 'corner': 40, 'edge': 16, 'face': 0}}, 'Si': {4: {'no': 724, 'corner': 100, 'edge': 0, 'face': 0}}}
mp-31250;BiBO3;['B', 'B', 'B', 'B', 'Bi', 'Bi', 'Bi', 'Bi'];[3, 3, 3, 3, 3, 3, 3, 3];['3', '3', '3', '3', '5', '5', '5', '5'];{'B': {3: {'no': 216, 'corner': 20, 'edge': 0, 'face': 0}}, 'Bi': {3: {'no': 200, 'corner': 36, 'edge': 0, 'face': 0}}}
mp-566831;Bi2Te2WO10;['Bi', 'Bi', 'Bi', 'Bi', 'Te', 'Te', 'Te', 'Te', 'W', 'W'];[3, 3, 3, 3, 4, 4, 4, 4, 6, 6];['8', '8', '8', '8', '3', '3', '3', '3', '6', '6'];{'Bi': {3: {'no': 152, 'corner': 28, 'edge': 16, 'face': 0}}, 'Te': {4: {'no': 176, 'corner': 24, 'edge': 0, 'face': 0}}, 'W': {6: {'no': 84, 'corner': 12, 'edge': 4, 'face': 0}}}
mp-646320;Li2FeSiO4;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Fe', 'Fe', 'Fe', 'Fe', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Li': {1: {'no': 672, 'corner': 80, 'edge': 8, 'face': 0}}, 'Fe': {2: {'no': 340, 'corner': 40, 'edge': 4, 'face': 0}}, 'Si': {4: {'no': 344, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-566125;BaFe2(SeO3)4;['Ba', 'Ba', 'Fe', 'Fe', 'Fe', 'Fe', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '3', '3', '3', '3', '3', '3', '3', '3'];{'Ba': {2: {'no': 72, 'corner': 24, 'edge': 0, 'face': 0}}, 'Fe': {3: {'no': 164, 'corner': 36, 'edge': 0, 'face': 0}}, 'Se': {4: {'no': 368, 'corner': 36, 'edge': 0, 'face': 0}}}
mp-556655;Li2AlBO4;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Al', 'Al', 'Al', 'Al', 'B', 'B', 'B', 'B'];[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '5', '5', '5', '5', '4', '4', '4', '4', '4', '3', '3', '3', '3'];{'Li': {1: {'no': 748, 'corner': 68, 'edge': 20, 'face': 0}}, 'Al': {3: {'no': 372, 'corner': 40, 'edge': 4, 'face': 0}}, 'B': {3: {'no': 404, 'corner': 36, 'edge': 0, 'face': 0}}}
mp-505619;Ce11O20;['Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce'];[4, 3, 3, 4, 4, 3, 3, 4, 4, 4, 4];['8', '8', '8', '7', '7', '7', '7', '7', '7', '7', '7'];{'Ce': {4: {'no': 280, 'corner': 18, 'edge': 66, 'face': 0}, 3: {'no': 162, 'corner': 6, 'edge': 42, 'face': 0}}}
mp-566397;MoP2PbO8;['Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Pb', 'Pb', 'Pb', 'Pb'];[4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8'];{'Mo': {4: {'no': 172, 'corner': 24, 'edge': 8, 'face': 0}}, 'P': {5: {'no': 348, 'corner': 40, 'edge': 8, 'face': 0}}, 'Pb': {2: {'no': 144, 'corner': 24, 'edge': 24, 'face': 0}}}
mp-699908;Mn3(PO4)2;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['7', '5', '5', '7', '4', '5', '5', '4', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '4', '5', '7', '5', '5', '5', '5', '5', '5', '7', '5', '5', '5', '4', '5', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Mn': {2: {'no': 2004, 'corner': 296, 'edge': 36, 'face': 0}}, 'P': {5: {'no': 1416, 'corner': 168, 'edge': 8, 'face': 0}}}
mp-567169;BaMo2(PO4)4;['Ba', 'Ba', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Ba': {2: {'no': 76, 'corner': 12, 'edge': 0, 'face': 0}}, 'Mo': {5: {'no': 168, 'corner': 24, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 348, 'corner': 36, 'edge': 0, 'face': 0}}}
mp-28491;Cu2SO4;['S', 'S', 'Cu', 'Cu', 'Cu', 'Cu'];[6, 6, 1, 1, 1, 1];['4', '4', '2', '2', '2', '2'];{'S': {6: {'no': 136, 'corner': 8, 'edge': 0, 'face': 0}}, 'Cu': {1: {'no': 272, 'corner': 8, 'edge': 0, 'face': 0}}}
mp-559175;WO3;['W', 'W', 'W'];[6, 6, 6];['6', '6', '6'];{'W': {6: {'no': 84, 'corner': 18, 'edge': 0, 'face': 0}}}
mp-565208;Li2U(MoO5)2;['Li', 'Li', 'U', 'Mo', 'Mo'];[1, 1, 6, 6, 6];['5', '5', '6', '4', '4'];{'Li': {1: {'no': 62, 'corner': 10, 'edge': 4, 'face': 0}}, 'U': {6: {'no': 36, 'corner': 6, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 64, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-567297;CaU(MoO4)4;['Ca', 'Ca', 'U', 'U', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['7', '7', '7', '7', '6', '6', '6', '6', '6', '6', '6', '6'];{'Ca': {2: {'no': 60, 'corner': 12, 'edge': 4, 'face': 0}}, 'U': {6: {'no': 60, 'corner': 12, 'edge': 4, 'face': 0}}, 'Mo': {6: {'no': 248, 'corner': 40, 'edge': 16, 'face': 0}}}
mp-557529;Na5P3O10;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5];['3', '3', '3', '3', '3', '3', '6', '3', '3', '6', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 548, 'corner': 84, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 352, 'corner': 44, 'edge': 0, 'face': 0}}}
mp-15397;Ti7Al2O15;['Al', 'Al', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti'];[3, 3, 3, 3, 3, 3, 4, 4, 4];['4', '4', '6', '6', '6', '6', '6', '6', '6'];{'Al': {3: {'no': 122, 'corner': 20, 'edge': 0, 'face': 0}}, 'Ti': {3: {'no': 244, 'corner': 30, 'edge': 14, 'face': 0}, 4: {'no': 200, 'corner': 22, 'edge': 10, 'face': 0}}}
mp-32532;VRe2O9;['V', 'V', 'Re', 'Re', 'Re', 'Re'];[4, 4, 7, 7, 7, 7];['6', '6', '4', '4', '4', '4'];{'V': {4: {'no': 44, 'corner': 10, 'edge': 0, 'face': 0}}, 'Re': {7: {'no': 108, 'corner': 10, 'edge': 0, 'face': 0}}}
mp-567002;KMoIO6;['K', 'K', 'K', 'K', 'Mo', 'Mo', 'Mo', 'Mo', 'I', 'I', 'I', 'I'];[1, 1, 1, 1, 6, 6, 6, 6, 5, 5, 5, 5];['4', '4', '4', '4', '6', '6', '6', '6', '3', '3', '3', '3'];{'K': {1: {'no': 164, 'corner': 16, 'edge': 4, 'face': 0}}, 'Mo': {6: {'no': 140, 'corner': 28, 'edge': 0, 'face': 0}}, 'I': {5: {'no': 172, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-3538;Hg3TeO6;['Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg'];[6, 6, 6, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '6', '6', '6', '6', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2'];{'Te': {6: {'no': 352, 'corner': 48, 'edge': 0, 'face': 0}}, 'Hg': {2: {'no': 1224, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-616607;VZn2P2O9;['V', 'V', 'Zn', 'Zn', 'Zn', 'Zn', 'P', 'P', 'P', 'P'];[4, 4, 2, 2, 2, 2, 5, 5, 5, 5];['6', '6', '5', '5', '5', '5', '4', '4', '4', '4'];{'V': {4: {'no': 96, 'corner': 20, 'edge': 0, 'face': 0}}, 'Zn': {2: {'no': 188, 'corner': 20, 'edge': 8, 'face': 0}}, 'P': {5: {'no': 220, 'corner': 20, 'edge': 4, 'face': 0}}}
mp-559590;PrGeBO5;['Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '8', '9', '9', '9', '9', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Pr': {3: {'no': 519, 'corner': 58, 'edge': 68, 'face': 0}}, 'Ge': {4: {'no': 567, 'corner': 55, 'edge': 17, 'face': 0}}, 'B': {3: {'no': 528, 'corner': 55, 'edge': 17, 'face': 0}}}
mp-541435;Sb2WO6;['W', 'W', 'Sb', 'Sb', 'Sb', 'Sb'];[6, 6, 3, 3, 3, 3];['6', '6', '4', '4', '4', '4'];{'W': {6: {'no': 85, 'corner': 12, 'edge': 0, 'face': 0}}, 'Sb': {3: {'no': 181, 'corner': 20, 'edge': 4, 'face': 0}}}
mp-581955;CsSi2SbO7;['Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['7', '7', '4', '4', '5', '5', '7', '5', '4', '5', '4', '7', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6'];{'Cs': {1: {'no': 408, 'corner': 112, 'edge': 12, 'face': 0}}, 'Si': {4: {'no': 1000, 'corner': 148, 'edge': 8, 'face': 0}}, 'Sb': {5: {'no': 488, 'corner': 124, 'edge': 4, 'face': 0}}}
mp-559537;Ca4P6O19;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['9', '6', '6', '4', '8', '4', '8', '9', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Ca': {2: {'no': 344, 'corner': 48, 'edge': 32, 'face': 0}}, 'P': {5: {'no': 584, 'corner': 60, 'edge': 8, 'face': 0}}}
mp-27539;La2ReO5;['La', 'La', 'La', 'La', 'Re', 'Re'];[3, 3, 3, 3, 4, 4];['8', '8', '8', '8', '4', '4'];{'La': {3: {'no': 152, 'corner': 8, 'edge': 44, 'face': 0}}, 'Re': {4: {'no': 80, 'corner': 8, 'edge': 8, 'face': 0}}}
mp-561027;AlPO4;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Al': {3: {'no': 504, 'corner': 64, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 496, 'corner': 64, 'edge': 0, 'face': 0}}}
mp-565692;K3Bi5(PO4)6;['K', 'K', 'K', 'K', 'K', 'K', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '5', '5', '5', '5', '9', '8', '8', '8', '9', '9', '9', '5', '5', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 276, 'corner': 52, 'edge': 12, 'face': 0}}, 'Bi': {3: {'no': 456, 'corner': 70, 'edge': 54, 'face': 0}}, 'P': {5: {'no': 576, 'corner': 70, 'edge': 18, 'face': 0}}}
mp-25631;VP2O7;['P', 'P', 'P', 'P', 'V', 'V'];[5, 5, 5, 5, 4, 4];['4', '4', '4', '4', '6', '6'];{'P': {5: {'no': 176, 'corner': 16, 'edge': 0, 'face': 0}}, 'V': {4: {'no': 88, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-3283;RbNbO3;['Rb', 'Rb', 'Rb', 'Rb', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 5, 5, 5, 5];['4', '4', '2', '2', '6', '6', '6', '6'];{'Rb': {1: {'no': 164, 'corner': 28, 'edge': 0, 'face': 0}}, 'Nb': {5: {'no': 154, 'corner': 20, 'edge': 16, 'face': 0}}}
mp-2552;TeO3;['Te', 'Te'];[6, 6];['6', '6'];{'Te': {6: {'no': 52, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-562181;Cr2P4O13;['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Cr': {3: {'no': 360, 'corner': 48, 'edge': 8, 'face': 0}}, 'P': {5: {'no': 792, 'corner': 72, 'edge': 0, 'face': 0}}}
mp-5787;SrCuO2;['Cu', 'Cu', 'Sr', 'Sr'];[2, 2, 2, 2];['4', '4', '5', '5'];{'Cu': {2: {'no': 124, 'corner': 14, 'edge': 4, 'face': 0}}, 'Sr': {2: {'no': 104, 'corner': 18, 'edge': 16, 'face': 0}}}
mp-546316;Rb5(CoO2)2;['Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Co', 'Co', 'Co', 'Co'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1];['4', '4', '4', '4', '6', '6', '4', '4', '4', '4', '3', '3', '2', '2'];{'Rb': {1: {'no': 380, 'corner': 148, 'edge': 56, 'face': 0}}, 'Co': {2: {'no': 84, 'corner': 22, 'edge': 4, 'face': 0}, 1: {'no': 92, 'corner': 22, 'edge': 2, 'face': 0}}}
mp-17224;Cu(PO3)2;['Cu', 'Cu', 'Cu', 'Cu', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Cu': {2: {'no': 204, 'corner': 28, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 432, 'corner': 36, 'edge': 0, 'face': 0}}}
mp-704731;KMnO4;['K', 'K', 'K', 'K', 'Mn', 'Mn', 'Mn', 'Mn'];[1, 1, 1, 1, 7, 7, 7, 7];['9', '9', '9', '9', '4', '4', '4', '4'];{'K': {1: {'no': 112, 'corner': 36, 'edge': 28, 'face': 0}}, 'Mn': {7: {'no': 160, 'corner': 12, 'edge': 12, 'face': 0}}}
mp-565625;Li3AlMo2(AsO7)2;['Li', 'Li', 'Li', 'Al', 'Mo', 'Mo', 'As', 'As'];[1, 1, 1, 3, 6, 6, 5, 5];['8', '8', '6', '6', '6', '6', '4', '4'];{'Li': {1: {'no': 170, 'corner': 12, 'edge': 22, 'face': 0}}, 'Al': {3: {'no': 50, 'corner': 8, 'edge': 4, 'face': 0}}, 'Mo': {6: {'no': 116, 'corner': 10, 'edge': 8, 'face': 0}}, 'As': {5: {'no': 112, 'corner': 14, 'edge': 4, 'face': 0}}}
mp-30158;Sr3Ga4O9;['Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr'];[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '3', '3', '5', '5', '6', '6'];{'Ga': {3: {'no': 402, 'corner': 70, 'edge': 2, 'face': 0}}, 'Sr': {2: {'no': 292, 'corner': 58, 'edge': 6, 'face': 0}}}
mp-559343;KCu4(PO4)3;['K', 'K', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5];['9', '9', '5', '5', '5', '5', '5', '5', '5', '5', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 104, 'corner': 18, 'edge': 16, 'face': 0}}, 'Cu': {2: {'no': 476, 'corner': 56, 'edge': 20, 'face': 0}}, 'P': {5: {'no': 360, 'corner': 46, 'edge': 6, 'face': 0}}}
mp-579542;Th(MoO4)2;['Th', 'Th', 'Th', 'Th', 'Th', 'Th', 'Th', 'Th', 'Th', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['9', '9', '6', '9', '6', '9', '9', '9', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Th': {4: {'no': 216, 'corner': 72, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 486, 'corner': 72, 'edge': 0, 'face': 0}}}
mp-29274;P2PdO6;['P', 'P', 'P', 'P', 'Pd', 'Pd'];[5, 5, 5, 5, 2, 2];['4', '4', '4', '4', '4', '4'];{'P': {5: {'no': 148, 'corner': 16, 'edge': 0, 'face': 0}}, 'Pd': {2: {'no': 64, 'corner': 8, 'edge': 0, 'face': 0}}}
