mp-id;formula;structure_type;cations;valences;CNs
mp-3408;CeAlO3;mp-5020;['Al', 'Al', 'Ce', 'Ce'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-5899;NdAlO3;mp-5020;['Al', 'Al', 'Nd', 'Nd'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-12866;SrSnO3;mp-5020;['Sr', 'Sr', 'Sn', 'Sn'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-687081;YbCoO3;mp-5020;['Yb', 'Yb', 'Yb', 'Yb', 'Co', 'Co', 'Co', 'Co'];[3, 3, 3, 3, 3, 3, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-3316;BaCeO3;mp-5020;['Ba', 'Ba', 'Ce', 'Ce'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-3671;NaNbO3;mp-5020;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5];['12', '12', '12', '12', '12', '12', '12', '12', '6', '6', '6', '6', '6', '6', '6', '6']
mp-24989;SmFeO3;mp-5020;['Fe', 'Fe', 'Fe', 'Fe', 'Sm', 'Sm', 'Sm', 'Sm'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-21455;EuAlO3;mp-5020;['Al', 'Al', 'Al', 'Al', 'Eu', 'Eu', 'Eu', 'Eu'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-5788;NaUO3;mp-5020;['Na', 'Na', 'Na', 'Na', 'U', 'U', 'U', 'U'];[1, 1, 1, 1, 5, 5, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-6325;Ba3MgTa2O9;mp-5020;['Mg', 'Ba', 'Ba', 'Ba', 'Ta', 'Ta'];[2, 2, 2, 2, 5, 5];['6', '12', '12', '12', '6', '6']
mp-556421;NdVO3;mp-5020;['Nd', 'Nd', 'Nd', 'Nd', 'V', 'V', 'V', 'V'];[3, 3, 3, 3, 3, 3, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19269;NdCrO3;mp-5020;['Cr', 'Cr', 'Cr', 'Cr', 'Nd', 'Nd', 'Nd', 'Nd'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-32341;EuNiO3;mp-5020;['Ni', 'Ni', 'Ni', 'Ni', 'Eu', 'Eu', 'Eu', 'Eu'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-3466;PrAlO3;mp-5020;['Al', 'Al', 'Pr', 'Pr'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-24877;SmCoO3;mp-5020;['Co', 'Co', 'Co', 'Co', 'Sm', 'Sm', 'Sm', 'Sm'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-19843;CeAlO3;mp-5020;['Al', 'Al', 'Ce', 'Ce'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-4675;NaTaO3;mp-5020;['Na', 'Na', 'Ta', 'Ta'];[1, 1, 5, 5];['12', '12', '6', '6']
mp-19657;LaMnO3;mp-5020;['La', 'La', 'La', 'La', 'Mn', 'Mn', 'Mn', 'Mn'];[3, 3, 3, 3, 3, 3, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-600864;Ba3Nb2CoO9;mp-5020;['Co', 'Nb', 'Nb', 'Ba', 'Ba', 'Ba'];[2, 5, 5, 2, 2, 2];['6', '6', '6', '12', '12', '12']
mp-6603;Sr2CeIrO6;mp-5020;['Sr', 'Sr', 'Sr', 'Sr', 'Ce', 'Ce', 'Ir', 'Ir'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-4673;SrHfO3;mp-5020;['Sr', 'Sr', 'Sr', 'Sr', 'Hf', 'Hf', 'Hf', 'Hf'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-20489;SrPbO3;mp-5020;['Sr', 'Sr', 'Sr', 'Sr', 'Pb', 'Pb', 'Pb', 'Pb'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-4019;CaTiO3;mp-5020;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti'];[2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['12', '12', '12', '12', '12', '12', '12', '12', '6', '6', '6', '6', '6', '6', '6', '6']
mp-22634;K4SrU3O12;mp-5020;['K', 'K', 'K', 'K', 'Sr', 'U', 'U', 'U'];[1, 1, 1, 1, 2, 6, 6, 6];['12', '12', '12', '12', '6', '6', '6', '6']
mp-2920;LaAlO3;mp-5020;['Al', 'Al', 'La', 'La'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-7375;KNbO3;mp-5020;['K', 'Nb'];[1, 5];['12', '6']
mp-24882;NdCoO3;mp-5020;['Co', 'Co', 'Co', 'Co', 'Nd', 'Nd', 'Nd', 'Nd'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-2879;SrSnO3;mp-5020;['Sr', 'Sr', 'Sr', 'Sr', 'Sn', 'Sn', 'Sn', 'Sn'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-4387;SrZrO3;mp-5020;['Sr', 'Sr', 'Sr', 'Sr', 'Zr', 'Zr', 'Zr', 'Zr'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19245;BaLaMn2O6;mp-5020;['Mn', 'Mn', 'Ba', 'La'];[4, 4, 2, 2];['6', '6', '12', '12']
mp-9890;TaAgO3;mp-5020;['Ag', 'Ag', 'Ta', 'Ta'];[1, 1, 5, 5];['12', '12', '6', '6']
mp-3614;KTaO3;mp-5020;['K', 'Ta'];[1, 5];['12', '6']
mp-5986;BaTiO3;mp-5020;['Ti', 'Ba'];[4, 2];['6', '12']
mp-12631;SrTcO3;mp-5020;['Sr', 'Tc'];[2, 4];['12', '6']
mp-20991;BaPbO3;mp-5020;['Ba', 'Ba', 'Pb', 'Pb'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-19157;LaMnO3;mp-5020;['Mn', 'Mn', 'La', 'La'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-3378;SrHfO3;mp-5020;['Sr', 'Sr', 'Sr', 'Sr', 'Hf', 'Hf', 'Hf', 'Hf'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-17433;NaSr4(SbO4)3;mp-5020;['Na', 'Na', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb'];[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5];['6', '6', '12', '12', '12', '12', '12', '12', '12', '12', '6', '6', '6', '6', '6', '6']
mp-8557;BaPaO3;mp-5020;['Ba', 'Pa'];[2, 4];['12', '6']
mp-19598;GdCrO3;mp-5020;['Cr', 'Cr', 'Cr', 'Cr', 'Gd', 'Gd', 'Gd', 'Gd'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-24995;PrFeO3;mp-5020;['Fe', 'Fe', 'Fe', 'Fe', 'Pr', 'Pr', 'Pr', 'Pr'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-11775;RbUO3;mp-5020;['Rb', 'U'];[1, 5];['12', '6']
mp-3187;BaCeO3;mp-5020;['Ba', 'Ba', 'Ba', 'Ba', 'Ce', 'Ce', 'Ce', 'Ce'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-3721;SrHfO3;mp-5020;['Sr', 'Sr', 'Hf', 'Hf'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-3834;BaZrO3;mp-5020;['Zr', 'Ba'];[4, 2];['6', '12']
mp-24932;FeBiO3;mp-5020;['Fe', 'Fe', 'Bi', 'Bi'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-24878;YCoO3;mp-5020;['Co', 'Co', 'Co', 'Co', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-703673;YbVO3;mp-5020;['Yb', 'Yb', 'Yb', 'Yb', 'V', 'V', 'V', 'V'];[3, 3, 3, 3, 3, 3, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-5777;BaTiO3;mp-5020;['Ti', 'Ba'];[4, 2];['6', '12']
mp-5323;CeAlO3;mp-5020;['Al', 'Ce'];[3, 3];['6', '12']
mp-561616;LuCoO3;mp-5020;['Lu', 'Lu', 'Lu', 'Lu', 'Co', 'Co', 'Co', 'Co'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6']
mp-4434;TbAlO3;mp-5020;['Al', 'Al', 'Al', 'Al', 'Tb', 'Tb', 'Tb', 'Tb'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-4525;SrRuO3;mp-5020;['Sr', 'Sr', 'Ru', 'Ru'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-4514;NaNbO3;mp-5020;['Na', 'Na', 'Nb', 'Nb'];[1, 1, 5, 5];['12', '12', '6', '6']
mp-557515;CrBiO3;mp-5020;['Bi', 'Cr', 'Cr', 'Bi'];[3, 3, 3, 3];['12', '6', '6', '12']
mp-3858;NaTaO3;mp-5020;['Na', 'Na', 'Na', 'Na', 'Ta', 'Ta', 'Ta', 'Ta'];[1, 1, 1, 1, 5, 5, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-20947;CaRuO3;mp-5020;['Ca', 'Ca', 'Ca', 'Ca', 'Ru', 'Ru', 'Ru', 'Ru'];[2, 2, 2, 2, 4, 4, 4, 4];['9', '9', '9', '9', '6', '6', '6', '6']
mp-559001;CrFe(BiO3)2;mp-5020;['Cr', 'Fe', 'Bi', 'Bi'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-550908;SrHfO3;mp-5020;['Hf', 'Hf', 'Sr', 'Sr'];[4, 4, 2, 2];['6', '6', '12', '12']
mp-31117;NdScO3;mp-5020;['Nd', 'Nd', 'Nd', 'Nd', 'Sc', 'Sc', 'Sc', 'Sc'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6']
