mp-id;formula;structure_type;cations;valences;CNs
mp-652548;MgMn3(CuO4)2;mp-19262;['Mg', 'Mg', 'Mg', 'Mg', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu'];[2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-3536;MgAl2O4;mp-19262;['Mg', 'Mg', 'Al', 'Al', 'Al', 'Al'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-2908;Al2ZnO4;mp-19262;['Al', 'Al', 'Al', 'Al', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-18852;Na2MoO4;mp-19262;['Na', 'Na', 'Na', 'Na', 'Mo', 'Mo'];[1, 1, 1, 1, 6, 6];['6', '6', '6', '6', '4', '4']
mp-19202;MgCr2O4;mp-19262;['Mg', 'Mg', 'Cr', 'Cr', 'Cr', 'Cr'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-18759;Mn3O4;mp-19262;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-32006;MgMn2O4;mp-19262;['Mg', 'Mg', 'Mn', 'Mn', 'Mn', 'Mn'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-18879;V2ZnO4;mp-19262;['V', 'V', 'V', 'V', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-504573;Cr2CuO4;mp-19262;['Cr', 'Cr', 'Cr', 'Cr', 'Cu', 'Cu'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-585492;Li2MgMn3O8;mp-19262;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mg', 'Mg', 'Mg', 'Mg', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6']
mp-3443;Cd(GaO2)2;mp-19262;['Ga', 'Ga', 'Ga', 'Ga', 'Cd', 'Cd'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-5794;Zn(GaO2)2;mp-19262;['Zn', 'Zn', 'Ga', 'Ga', 'Ga', 'Ga'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-19410;ZnCr2O4;mp-19262;['Cr', 'Cr', 'Cr', 'Cr', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-18751;Mn2ZnO4;mp-19262;['Mn', 'Mn', 'Mn', 'Mn', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-652534;Mn3Cu3O8;mp-19262;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-541022;MnCr2O4;mp-19262;['Mn', 'Mn', 'Cr', 'Cr', 'Cr', 'Cr'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-6255;Ca3Sc2(SiO4)3;mp-6255;['Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6']
mp-15103;Sr3Y2(GeO4)3;mp-6255;['Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6']
mp-19566;Na3Sc2V3O12;mp-6255;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
